,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,id_method,est_method,beta_zy
3,-0.027475468330119844,0.030862684273995057,-0.027475468330119934,0.030862684273994922,0.0,0.0,-0.054638329985988165,m_a=1,IV,plugin,0.6
4,-0.19723663498669336,-0.048363365013306625,-0.15214409075986976,-0.09345590924013022,1.0,1.0,-0.1036,m_u,IV,plugin,0.6
0,-0.2686688125645478,-0.126190512621335,-0.23028232817431005,-0.1647185746201266,1.0,0.0,-0.24909836065573776,m_y=1,IV,plugin,0.6
1,-0.11595986583065013,0.0613148692076384,-0.057537266067430703,0.0037769769530653008,0.0,0.0,-0.14397435897435898,m_y=0,IV,plugin,0.6
2,-0.48015823919289413,-0.09607095143051562,-0.3738435880792159,-0.2023856025441939,0.0,0.0,-0.06236213473136848,m_a=0,IV,plugin,0.6
3,-0.025131223229570242,0.02893614067171586,-0.025131223229570315,0.028936140671715776,0.0,0.0,-0.04487083463989583,m_a=1,IV,plugin,0.6
4,-0.19648463072299324,-0.036515369277006784,-0.14374724803805314,-0.08925275196194686,1.0,1.0,-0.09580000000000001,m_u,IV,plugin,0.6
0,-0.25169515362125155,-0.1502724109981543,-0.22684951748646384,-0.17523016129019645,0.2,0.0,-0.25643548122643056,m_y=1,IV,plugin,0.6
1,-0.08901131392578789,0.03651130510869209,-0.050971639131387955,-0.001187466249840991,0.0,0.0,-0.14560369136118945,m_y=0,IV,plugin,0.6
2,-0.4410191233512813,-0.1676083294141983,-0.3703104711046119,-0.23831698166086773,0.0,0.0,-0.06817111351231536,m_a=0,IV,plugin,0.6
3,-0.022620134316777875,0.022728351539813497,-0.022620134316777833,0.022728351539813545,0.0,0.0,-0.04652791545074464,m_a=1,IV,plugin,0.6
4,-0.17906335295179637,-0.06303664704820366,-0.14375145201980963,-0.09834854798019035,1.0,0.8,-0.09960000000000002,m_u,IV,plugin,0.6
